time,sm_field_10cm,temp_field_10cm
2026-03-11 12:10:00,0.41639293,6.8
2026-03-11 12:15:00,0.41623777,6.76
2026-03-11 12:20:00,0.41654809,6.7
2026-03-11 12:25:00,0.41666446,6.64
2026-03-11 12:30:00,0.41662567,6.6
2026-03-11 12:35:00,0.4165093,6.52
2026-03-11 12:40:00,0.41670325,6.5
2026-03-11 12:45:00,0.41709115,6.4
2026-03-11 12:50:00,0.41720752,6.4
2026-03-11 12:55:00,0.41701357,6.3
2026-03-11 13:00:00,0.41681962,6.28
2026-03-11 13:05:00,0.41732389,6.2
2026-03-11 13:10:00,0.41678083,6.18
2026-03-11 13:15:00,0.41716873,6.1
2026-03-11 13:20:00,0.41693599,6.06
2026-03-11 13:25:00,0.4168972,6.0
2026-03-11 13:30:00,0.41662567,5.98
2026-03-11 13:35:00,0.41701357,5.9
2026-03-11 13:40:00,0.41716873,5.88
2026-03-11 13:45:00,0.41712994,5.8
2026-03-11 13:50:00,0.41701357,5.78
2026-03-11 13:55:00,0.41654809,5.7
2026-03-11 14:00:00,0.41693599,5.7
2026-03-11 14:05:00,0.41685841,5.62
2026-03-11 14:10:00,0.41631535,5.6
2026-03-11 14:15:00,0.41666446,5.54
2026-03-11 14:20:00,0.41635414,5.5
2026-03-11 14:25:00,0.41631535,5.46
2026-03-11 14:30:00,0.41639293,5.4
2026-03-11 14:35:00,0.41627656,5.4
2026-03-11 14:40:00,0.4161214,5.3
2026-03-11 14:45:00,0.41616019,5.3
2026-03-11 14:50:00,0.41581108,5.24
2026-03-11 14:55:00,0.41588866,5.2
2026-03-11 15:00:00,0.41565592,5.2
2026-03-11 15:05:00,0.41561713,5.14
2026-03-11 15:10:00,0.41553955,5.1
2026-03-11 15:15:00,0.41542318,5.08
2026-03-11 15:20:00,0.41561713,5.0
2026-03-11 15:25:00,0.41569471,5.0
2026-03-11 15:30:00,0.41557834,4.94
2026-03-11 15:35:00,0.41557834,4.9
2026-03-11 15:40:00,0.41557834,4.9
2026-03-11 15:45:00,0.41561713,4.82
2026-03-11 15:50:00,0.41565592,4.8
2026-03-11 15:55:00,0.41565592,4.78
2026-03-11 16:00:00,0.41565592,4.7
2026-03-11 16:05:00,0.41569471,4.7
2026-03-11 16:10:00,0.41565592,4.7
2026-03-11 16:15:00,0.41565592,4.6
2026-03-11 16:20:00,0.41557834,4.6
2026-03-11 16:25:00,0.41565592,4.6
2026-03-11 16:30:00,0.41561713,4.5
2026-03-11 16:35:00,0.4157335,4.5
2026-03-11 16:40:00,0.41565592,4.5
2026-03-11 16:45:00,0.41577229,4.42
2026-03-11 16:50:00,0.41581108,4.4
2026-03-11 16:55:00,0.41565592,4.4
2026-03-11 17:00:00,0.41569471,4.32
2026-03-11 17:05:00,0.41569471,4.3
2026-03-11 17:10:00,0.41581108,4.3
2026-03-11 17:15:00,0.4157335,4.26
2026-03-11 17:20:00,0.41565592,4.2
2026-03-11 17:25:00,0.41577229,4.2
2026-03-11 17:30:00,0.41581108,4.2
2026-03-11 17:35:00,0.41584987,4.12
2026-03-11 17:40:00,0.41584987,4.1
2026-03-11 17:45:00,0.41584987,4.1
2026-03-11 17:50:00,0.4157335,4.08
2026-03-11 17:55:00,0.41581108,4.0
2026-03-11 18:00:00,0.41577229,4.0
2026-03-11 18:05:00,0.41584987,4.0
2026-03-11 18:10:00,0.41581108,4.0
2026-03-11 18:15:00,0.41577229,3.9
2026-03-11 18:20:00,0.41588866,3.9
2026-03-11 18:25:00,0.41581108,3.9
2026-03-11 18:30:00,0.41588866,3.9
2026-03-11 18:35:00,0.41584987,3.84
2026-03-11 18:40:00,0.41588866,3.8
2026-03-11 18:45:00,0.41581108,3.8
2026-03-11 18:50:00,0.41588866,3.8
2026-03-11 18:55:00,0.41588866,3.74
2026-03-11 19:00:00,0.41588866,3.7
2026-03-11 19:05:00,0.41592745,3.7
2026-03-11 19:10:00,0.41588866,3.7
2026-03-11 19:15:00,0.41596624,3.7
2026-03-11 19:20:00,0.41584987,3.64
2026-03-11 19:25:00,0.41596624,3.6
2026-03-11 19:30:00,0.41581108,3.6
2026-03-11 19:35:00,0.41592745,3.6
2026-03-11 19:40:00,0.41592745,3.6
2026-03-11 19:45:00,0.41588866,3.56
2026-03-11 19:50:00,0.41600503,3.5
2026-03-11 19:55:00,0.41592745,3.5
2026-03-11 20:00:00,0.41592745,3.5
2026-03-11 20:05:00,0.41592745,3.5
2026-03-11 20:10:00,0.41584987,3.48
2026-03-11 20:15:00,0.41588866,3.4
2026-03-11 20:20:00,0.41588866,3.4
2026-03-11 20:25:00,0.41584987,3.4
2026-03-11 20:30:00,0.41596624,3.4
2026-03-11 20:35:00,0.41588866,3.4
2026-03-11 20:40:00,0.41581108,3.4
2026-03-11 20:45:00,0.41588866,3.32
2026-03-11 20:50:00,0.41600503,3.3
2026-03-11 20:55:00,0.41588866,3.3
2026-03-11 21:00:00,0.41581108,3.3
2026-03-11 21:05:00,0.41592745,3.3
2026-03-11 21:10:00,0.41592745,3.3
2026-03-11 21:15:00,0.41592745,3.28
2026-03-11 21:20:00,0.41596624,3.2
2026-03-11 21:25:00,0.41588866,3.2
2026-03-11 21:30:00,0.41592745,3.2
2026-03-11 21:35:00,0.41584987,3.2
2026-03-11 21:40:00,0.41584987,3.2
2026-03-11 21:45:00,0.41588866,3.2
2026-03-11 21:50:00,0.41596624,3.12
2026-03-11 21:55:00,0.41584987,3.1
2026-03-11 22:00:00,0.41592745,3.1
2026-03-11 22:05:00,0.41596624,3.1
2026-03-11 22:10:00,0.41592745,3.1
2026-03-11 22:15:00,0.41588866,3.1
2026-03-11 22:20:00,0.41584987,3.1
2026-03-11 22:25:00,0.41588866,3.1
2026-03-11 22:30:00,0.41577229,3.0
2026-03-11 22:35:00,0.41588866,3.0
2026-03-11 22:40:00,0.41577229,3.0
2026-03-11 22:45:00,0.41581108,3.0
2026-03-11 22:50:00,0.41584987,3.0
2026-03-11 22:55:00,0.41584987,3.0
2026-03-11 23:00:00,0.41600503,3.0
2026-03-11 23:05:00,0.41581108,3.0
2026-03-11 23:10:00,0.41577229,2.96
2026-03-11 23:15:00,0.41581108,2.9
2026-03-11 23:20:00,0.41588866,2.9
2026-03-11 23:25:00,0.41596624,2.9
2026-03-11 23:30:00,0.41596624,2.9
2026-03-11 23:35:00,0.41581108,2.9
2026-03-11 23:40:00,0.41584987,2.9
2026-03-11 23:45:00,0.41581108,2.9
2026-03-11 23:50:00,0.41592745,2.9
2026-03-11 23:55:00,0.41581108,2.9
2026-03-12 00:00:00,0.41588866,2.9
2026-03-12 00:05:00,0.41596624,2.9
2026-03-12 00:10:00,0.41596624,2.9
2026-03-12 00:15:00,0.41600503,2.98
2026-03-12 00:20:00,0.41600503,3.0
2026-03-12 00:25:00,0.41588866,3.0
2026-03-12 00:30:00,0.41581108,3.06
2026-03-12 00:35:00,0.4157335,3.1
2026-03-12 00:40:00,0.41577229,3.18
2026-03-12 00:45:00,0.41584987,3.26
2026-03-12 00:50:00,0.41557834,3.34
2026-03-12 00:55:00,0.41561713,3.42
2026-03-12 01:00:00,0.41553955,3.54
2026-03-12 01:05:00,0.41542318,3.64
2026-03-12 01:10:00,0.4153456,3.76
2026-03-12 01:15:00,0.4153456,3.9
2026-03-12 01:20:00,0.41522923,4.04
2026-03-12 01:25:00,0.41522923,4.18
2026-03-12 01:30:00,0.41507407,4.34
2026-03-12 01:35:00,0.41499649,4.5
2026-03-12 01:40:00,0.41491891,4.66
2026-03-12 01:45:00,0.41484133,4.84
2026-03-12 01:50:00,0.41464738,5.0
2026-03-12 01:55:00,0.41464738,5.16
2026-03-12 02:00:00,0.41445343,5.34
2026-03-12 02:05:00,0.41422069,5.5
2026-03-12 02:10:00,0.41437585,5.7
2026-03-12 02:15:00,0.41441464,5.88
2026-03-12 02:20:00,0.41425948,6.06
2026-03-12 02:25:00,0.41398795,6.26
2026-03-12 02:30:00,0.41352247,6.44
2026-03-12 02:35:00,0.41352247,6.64
2026-03-12 02:40:00,0.41360005,6.84
2026-03-12 02:45:00,0.41336731,7.02
2026-03-12 02:50:00,0.41328973,7.22
2026-03-12 02:55:00,0.41332852,7.4
2026-03-12 03:00:00,0.41325094,7.6
2026-03-12 03:05:00,0.41321215,7.78
2026-03-12 03:10:00,0.41282425,7.96
2026-03-12 03:15:00,0.41290183,8.16
2026-03-12 03:20:00,0.41286304,8.34
2026-03-12 03:25:00,0.41278546,8.52
2026-03-12 03:30:00,0.41235877,8.7
2026-03-12 03:35:00,0.41228119,8.86
2026-03-12 03:40:00,0.41247514,9.04
2026-03-12 03:45:00,0.4122424,9.22
2026-03-12 03:50:00,0.41231998,9.4
2026-03-12 03:55:00,0.41220361,9.56
2026-03-12 04:00:00,0.41189329,9.74
2026-03-12 04:05:00,0.41204845,9.9
2026-03-12 04:10:00,0.41169934,10.06
2026-03-12 04:15:00,0.41204845,10.22
2026-03-12 04:20:00,0.41150539,10.36
2026-03-12 04:25:00,0.41150539,10.5
2026-03-12 04:30:00,0.41127265,10.64
2026-03-12 04:35:00,0.41154418,10.78
2026-03-12 04:40:00,0.4114666,10.92
2026-03-12 04:45:00,0.41119507,11.04
2026-03-12 04:50:00,0.41119507,11.16
2026-03-12 04:55:00,0.4110787,11.28
2026-03-12 05:00:00,0.41096233,11.38
2026-03-12 05:05:00,0.41115628,11.5
2026-03-12 05:10:00,0.4106908,11.6
2026-03-12 05:15:00,0.41065201,11.7
2026-03-12 05:20:00,0.4103029,11.74
2026-03-12 05:25:00,0.4103029,11.8
2026-03-12 05:30:00,0.41053564,11.8
2026-03-12 05:35:00,0.4103029,11.88
2026-03-12 05:40:00,0.41034169,11.9
2026-03-12 05:45:00,0.41038048,11.9
2026-03-12 05:50:00,0.41018653,11.9
2026-03-12 05:55:00,0.41003137,11.9
2026-03-12 06:00:00,0.41003137,11.9
2026-03-12 06:05:00,0.40995379,11.9
2026-03-12 06:10:00,0.41026411,11.9
2026-03-12 06:15:00,0.40995379,11.9
2026-03-12 06:20:00,0.40995379,11.9
2026-03-12 06:25:00,0.40987621,11.98
2026-03-12 06:30:00,0.41007016,12.0
2026-03-12 06:35:00,0.41003137,12.0
2026-03-12 06:40:00,0.40987621,12.0
2026-03-12 06:45:00,0.41018653,11.98
2026-03-12 06:50:00,0.40999258,11.9
2026-03-12 06:55:00,0.40983742,11.9
2026-03-12 07:00:00,0.409915,11.9
2026-03-12 07:05:00,0.40975984,11.8
2026-03-12 07:10:00,0.40999258,11.8
2026-03-12 07:15:00,0.40979863,11.7
2026-03-12 07:20:00,0.40987621,11.68
2026-03-12 07:25:00,0.41026411,11.6
2026-03-12 07:30:00,0.40979863,11.54
2026-03-12 07:35:00,0.40987621,11.5
2026-03-12 07:40:00,0.40995379,11.4
2026-03-12 07:45:00,0.41014774,11.34
2026-03-12 07:50:00,0.41010895,11.28
2026-03-12 07:55:00,0.41045806,11.2
2026-03-12 08:00:00,0.41018653,11.12
2026-03-12 08:05:00,0.40999258,11.06
2026-03-12 08:10:00,0.409915,11.0
2026-03-12 08:15:00,0.41010895,10.92
2026-03-12 08:20:00,0.41034169,10.86
2026-03-12 08:25:00,0.41034169,10.8
2026-03-12 08:30:00,0.41038048,10.7
2026-03-12 08:35:00,0.41014774,10.66
2026-03-12 08:40:00,0.41034169,10.6
2026-03-12 08:45:00,0.41038048,10.5
2026-03-12 08:50:00,0.41038048,10.44
2026-03-12 08:55:00,0.41026411,10.38
2026-03-12 09:00:00,0.40979863,10.3
2026-03-12 09:05:00,0.41038048,10.22
2026-03-12 09:10:00,0.41061322,10.16
2026-03-12 09:15:00,0.41041927,10.1
2026-03-12 09:20:00,0.41041927,10.0
2026-03-12 09:25:00,0.41045806,9.94
2026-03-12 09:30:00,0.4103029,9.86
2026-03-12 09:35:00,0.41057443,9.8
2026-03-12 09:40:00,0.409915,9.7
2026-03-12 09:45:00,0.41034169,9.64
2026-03-12 09:50:00,0.4103029,9.58
2026-03-12 09:55:00,0.4106908,9.5
2026-03-12 10:00:00,0.41053564,9.4
2026-03-12 10:05:00,0.41045806,9.34
2026-03-12 10:10:00,0.41038048,9.28
2026-03-12 10:15:00,0.41022532,9.2
2026-03-12 10:20:00,0.41041927,9.1
2026-03-12 10:25:00,0.41049685,9.04
2026-03-12 10:30:00,0.41092354,8.96
2026-03-12 10:35:00,0.41072959,8.9
2026-03-12 10:40:00,0.41049685,8.8
2026-03-12 10:45:00,0.4103029,8.74
2026-03-12 10:50:00,0.41072959,8.7
2026-03-12 10:55:00,0.41038048,8.6
2026-03-12 11:00:00,0.41014774,8.54
2026-03-12 11:05:00,0.40941073,8.48
2026-03-12 11:10:00,0.40968226,8.4
2026-03-12 11:15:00,0.40937194,8.32
2026-03-12 11:20:00,0.40975984,8.28
2026-03-12 11:25:00,0.40975984,8.2
2026-03-12 11:30:00,0.40960468,8.14
2026-03-12 11:35:00,0.40960468,8.08
2026-03-12 11:40:00,0.40944952,8.0
2026-03-12 11:45:00,0.40979863,7.94
2026-03-12 11:50:00,0.40941073,7.9
2026-03-12 11:55:00,0.40972105,7.8
2026-03-12 12:00:00,0.40979863,7.76
2026-03-12 12:05:00,0.40941073,7.7
2026-03-12 12:10:00,0.40964347,7.64
2026-03-12 12:15:00,0.40979863,7.6
2026-03-12 12:20:00,0.41010895,7.5
2026-03-12 12:25:00,0.40987621,7.48
2026-03-12 12:30:00,0.40999258,7.4
2026-03-12 12:35:00,0.40983742,7.36
2026-03-12 12:40:00,0.40944952,7.3
2026-03-12 12:45:00,0.40983742,7.24
2026-03-12 12:50:00,0.40968226,7.2
2026-03-12 12:55:00,0.40937194,7.14
2026-03-12 13:00:00,0.40968226,7.1
2026-03-12 13:05:00,0.41007016,7.0
2026-03-12 13:10:00,0.409915,7.0
2026-03-12 13:15:00,0.40983742,6.9
2026-03-12 13:20:00,0.40968226,6.9
2026-03-12 13:25:00,0.40960468,6.8
2026-03-12 13:30:00,0.40972105,6.8
2026-03-12 13:35:00,0.41010895,6.7
2026-03-12 13:40:00,0.40975984,6.68
2026-03-12 13:45:00,0.40999258,6.6
2026-03-12 13:50:00,0.40995379,6.58
2026-03-12 13:55:00,0.40983742,6.5
2026-03-12 14:00:00,0.41022532,6.5
2026-03-12 14:05:00,0.41038048,6.4
2026-03-12 14:10:00,0.41003137,6.4
2026-03-12 14:15:00,0.41007016,6.32
2026-03-12 14:20:00,0.41003137,6.3
2026-03-12 14:25:00,0.41034169,6.22
2026-03-12 14:30:00,0.41003137,6.2
2026-03-12 14:35:00,0.41003137,6.14
2026-03-12 14:40:00,0.41026411,6.1
2026-03-12 14:45:00,0.4103029,6.04
2026-03-12 14:50:00,0.4103029,6.0
2026-03-12 14:55:00,0.41026411,5.98
2026-03-12 15:00:00,0.41045806,5.9
2026-03-12 15:05:00,0.41018653,5.9
2026-03-12 15:10:00,0.41038048,5.82
2026-03-12 15:15:00,0.41049685,5.8
2026-03-12 15:20:00,0.41045806,5.74
2026-03-12 15:25:00,0.41018653,5.7
2026-03-12 15:30:00,0.41026411,5.68
2026-03-12 15:35:00,0.4106908,5.6
2026-03-12 15:40:00,0.41045806,5.6
2026-03-12 15:45:00,0.4103029,5.54
2026-03-12 15:50:00,0.41053564,5.5
2026-03-12 15:55:00,0.41049685,5.5
2026-03-12 16:00:00,0.41045806,5.4
2026-03-12 16:05:00,0.41045806,5.4
2026-03-12 16:10:00,0.41053564,5.36
2026-03-12 16:15:00,0.4103029,5.3
2026-03-12 16:20:00,0.41057443,5.3
2026-03-12 16:25:00,0.41076838,5.24
2026-03-12 16:30:00,0.41076838,5.2
2026-03-12 16:35:00,0.41065201,5.2
2026-03-12 16:40:00,0.41034169,5.16
2026-03-12 16:45:00,0.41049685,5.1
2026-03-12 16:50:00,0.41088475,5.1
2026-03-12 16:55:00,0.41061322,5.02
2026-03-12 17:00:00,0.41072959,5.0
2026-03-12 17:05:00,0.41072959,5.0
2026-03-12 17:10:00,0.41076838,4.92
2026-03-12 17:15:00,0.41080717,4.9
2026-03-12 17:20:00,0.41065201,4.9
2026-03-12 17:25:00,0.41080717,4.82
2026-03-12 17:30:00,0.41080717,4.8
2026-03-12 17:35:00,0.41092354,4.8
2026-03-12 17:40:00,0.41076838,4.7
2026-03-12 17:45:00,0.41080717,4.7
2026-03-12 17:50:00,0.41092354,4.7
2026-03-12 17:55:00,0.41088475,4.6
2026-03-12 18:00:00,0.41080717,4.6
2026-03-12 18:05:00,0.41096233,4.6
2026-03-12 18:10:00,0.41092354,4.54
2026-03-12 18:15:00,0.41076838,4.5
2026-03-12 18:20:00,0.41088475,4.5
2026-03-12 18:25:00,0.41096233,4.48
2026-03-12 18:30:00,0.41092354,4.4
2026-03-12 18:35:00,0.41100112,4.4
2026-03-12 18:40:00,0.41111749,4.36
2026-03-12 18:45:00,0.41103991,4.3
2026-03-12 18:50:00,0.41096233,4.3
2026-03-12 18:55:00,0.41100112,4.3
2026-03-12 19:00:00,0.41092354,4.24
2026-03-12 19:05:00,0.41100112,4.2
2026-03-12 19:10:00,0.41092354,4.2
2026-03-12 19:15:00,0.41092354,4.2
2026-03-12 19:20:00,0.41096233,4.12
2026-03-12 19:25:00,0.41100112,4.1
2026-03-12 19:30:00,0.41100112,4.1
2026-03-12 19:35:00,0.41100112,4.1
2026-03-12 19:40:00,0.41096233,4.0
2026-03-12 19:45:00,0.41103991,4.0
2026-03-12 19:50:00,0.4110787,4.0
2026-03-12 19:55:00,0.41100112,4.0
2026-03-12 20:00:00,0.41100112,3.94
2026-03-12 20:05:00,0.41103991,3.9
2026-03-12 20:10:00,0.41100112,3.9
2026-03-12 20:15:00,0.41103991,3.9
2026-03-12 20:20:00,0.4110787,3.88
2026-03-12 20:25:00,0.41096233,3.8
2026-03-12 20:30:00,0.4110787,3.8
2026-03-12 20:35:00,0.4110787,3.8
2026-03-12 20:40:00,0.4110787,3.8
2026-03-12 20:45:00,0.4110787,3.72
2026-03-12 20:50:00,0.41103991,3.7
2026-03-12 20:55:00,0.41103991,3.7
2026-03-12 21:00:00,0.4110787,3.7
2026-03-12 21:05:00,0.4110787,3.7
2026-03-12 21:10:00,0.41100112,3.64
2026-03-12 21:15:00,0.41103991,3.6
2026-03-12 21:20:00,0.41100112,3.6
2026-03-12 21:25:00,0.4110787,3.6
2026-03-12 21:30:00,0.41092354,3.6
2026-03-12 21:35:00,0.4110787,3.54
2026-03-12 21:40:00,0.41103991,3.5
2026-03-12 21:45:00,0.41096233,3.5
2026-03-12 21:50:00,0.41100112,3.5
2026-03-12 21:55:00,0.41092354,3.5
2026-03-12 22:00:00,0.41092354,3.44
2026-03-12 22:05:00,0.41100112,3.4
2026-03-12 22:10:00,0.41103991,3.4
2026-03-12 22:15:00,0.4110787,3.4
2026-03-12 22:20:00,0.41100112,3.4
2026-03-12 22:25:00,0.41096233,3.4
2026-03-12 22:30:00,0.41092354,3.36
2026-03-12 22:35:00,0.41092354,3.3
2026-03-12 22:40:00,0.41096233,3.3
2026-03-12 22:45:00,0.41100112,3.3
2026-03-12 22:50:00,0.41088475,3.3
2026-03-12 22:55:00,0.41100112,3.3
2026-03-12 23:00:00,0.41092354,3.3
2026-03-12 23:05:00,0.41080717,3.3
2026-03-12 23:10:00,0.41088475,3.26
2026-03-12 23:15:00,0.41092354,3.2
2026-03-12 23:20:00,0.41088475,3.2
2026-03-12 23:25:00,0.41100112,3.2
2026-03-12 23:30:00,0.41088475,3.2
2026-03-12 23:35:00,0.41088475,3.2
2026-03-12 23:40:00,0.41100112,3.2
2026-03-12 23:45:00,0.41096233,3.2
2026-03-12 23:50:00,0.41092354,3.2
2026-03-12 23:55:00,0.41092354,3.2
2026-03-13 00:00:00,0.41092354,3.2
2026-03-13 00:05:00,0.41088475,3.2
2026-03-13 00:10:00,0.41096233,3.22
2026-03-13 00:15:00,0.41084596,3.3
2026-03-13 00:20:00,0.41096233,3.3
2026-03-13 00:25:00,0.41076838,3.36
2026-03-13 00:30:00,0.41084596,3.4
2026-03-13 00:35:00,0.41076838,3.48
2026-03-13 00:40:00,0.41072959,3.56
2026-03-13 00:45:00,0.41057443,3.64
2026-03-13 00:50:00,0.41061322,3.74
2026-03-13 00:55:00,0.41053564,3.86
2026-03-13 01:00:00,0.41045806,3.98
2026-03-13 01:05:00,0.41038048,4.12
2026-03-13 01:10:00,0.4103029,4.24
2026-03-13 01:15:00,0.41026411,4.4
2026-03-13 01:20:00,0.41022532,4.54
2026-03-13 01:25:00,0.41010895,4.7
2026-03-13 01:30:00,0.40979863,4.86
2026-03-13 01:35:00,0.409915,5.04
2026-03-13 01:40:00,0.40983742,5.18
2026-03-13 01:45:00,0.40968226,5.36
2026-03-13 01:50:00,0.40960468,5.54
2026-03-13 01:55:00,0.40941073,5.7
2026-03-13 02:00:00,0.40933315,5.9
2026-03-13 02:05:00,0.40902283,6.08
2026-03-13 02:10:00,0.40910041,6.26
2026-03-13 02:15:00,0.40902283,6.46
2026-03-13 02:20:00,0.40886767,6.66
2026-03-13 02:25:00,0.40859614,6.84
2026-03-13 02:30:00,0.40855735,7.04
2026-03-13 02:35:00,0.40867372,7.24
2026-03-13 02:40:00,0.40801429,7.44
2026-03-13 02:45:00,0.40801429,7.62
2026-03-13 02:50:00,0.40824703,7.82
2026-03-13 02:55:00,0.40813066,8.02
2026-03-13 03:00:00,0.40824703,8.2
2026-03-13 03:05:00,0.4075876,8.4
2026-03-13 03:10:00,0.40778155,8.56
2026-03-13 03:15:00,0.40774276,8.76
2026-03-13 03:20:00,0.40754881,8.94
2026-03-13 03:25:00,0.40731607,9.1
2026-03-13 03:30:00,0.40751002,9.3
2026-03-13 03:35:00,0.40735486,9.46
2026-03-13 03:40:00,0.40696696,9.64
2026-03-13 03:45:00,0.4068118,9.8
2026-03-13 03:50:00,0.40692817,9.96
2026-03-13 03:55:00,0.40665664,10.14
2026-03-13 04:00:00,0.40685059,10.26
2026-03-13 04:05:00,0.40630753,10.44
2026-03-13 04:10:00,0.4064239,10.6
2026-03-13 04:15:00,0.40634632,10.74
2026-03-13 04:20:00,0.40661785,10.88
2026-03-13 04:25:00,0.40626874,11.02
2026-03-13 04:30:00,0.40576447,11.16
2026-03-13 04:35:00,0.4056481,11.28
2026-03-13 04:40:00,0.40553173,11.42
2026-03-13 04:45:00,0.40557052,11.54
2026-03-13 04:50:00,0.40537657,11.66
2026-03-13 04:55:00,0.40522141,11.76
2026-03-13 05:00:00,0.40510504,11.88
2026-03-13 05:05:00,0.4052602,11.98
2026-03-13 05:10:00,0.40506625,12.06
2026-03-13 05:15:00,0.40483351,12.14
2026-03-13 05:20:00,0.4048723,12.2
2026-03-13 05:25:00,0.40510504,12.26
2026-03-13 05:30:00,0.40502746,12.3
2026-03-13 05:35:00,0.40514383,12.3
2026-03-13 05:40:00,0.40537657,12.3
2026-03-13 05:45:00,0.40514383,12.3
2026-03-13 05:50:00,0.40444561,12.3
2026-03-13 05:55:00,0.40483351,12.3
2026-03-13 06:00:00,0.40491109,12.3
2026-03-13 06:05:00,0.40452319,12.3
2026-03-13 06:10:00,0.40456198,12.36
2026-03-13 06:15:00,0.40483351,12.4
2026-03-13 06:20:00,0.40456198,12.4
2026-03-13 06:25:00,0.40452319,12.4
2026-03-13 06:30:00,0.40452319,12.4
2026-03-13 06:35:00,0.40463956,12.4
2026-03-13 06:40:00,0.40475593,12.4
2026-03-13 06:45:00,0.40444561,12.4
2026-03-13 06:50:00,0.40429045,12.4
2026-03-13 06:55:00,0.40460077,12.4
2026-03-13 07:00:00,0.40436803,12.36
2026-03-13 07:05:00,0.40429045,12.3
2026-03-13 07:10:00,0.40432924,12.24
2026-03-13 07:15:00,0.40417408,12.2
2026-03-13 07:20:00,0.4040965,12.1
2026-03-13 07:25:00,0.40440682,12.04
2026-03-13 07:30:00,0.40394134,12.0
2026-03-13 07:35:00,0.40390255,11.9
2026-03-13 07:40:00,0.40405771,11.82
2026-03-13 07:45:00,0.40401892,11.74
2026-03-13 07:50:00,0.40394134,11.68
2026-03-13 07:55:00,0.40429045,11.6
2026-03-13 08:00:00,0.40436803,11.5
2026-03-13 08:05:00,0.40417408,11.42
2026-03-13 08:10:00,0.40405771,11.34
2026-03-13 08:15:00,0.40444561,11.26
2026-03-13 08:20:00,0.40417408,11.2
2026-03-13 08:25:00,0.40444561,11.1
2026-03-13 08:30:00,0.40456198,11.02
2026-03-13 08:35:00,0.40456198,10.96
2026-03-13 08:40:00,0.40436803,10.9
2026-03-13 08:45:00,0.40467835,10.8
2026-03-13 08:50:00,0.40452319,10.72
2026-03-13 08:55:00,0.40460077,10.66
2026-03-13 09:00:00,0.4044844,10.6
2026-03-13 09:05:00,0.40463956,10.5
2026-03-13 09:10:00,0.40463956,10.42
2026-03-13 09:15:00,0.40456198,10.36
2026-03-13 09:20:00,0.40436803,10.3
2026-03-13 09:25:00,0.40421287,10.2
2026-03-13 09:30:00,0.40436803,10.14
2026-03-13 09:35:00,0.40436803,10.08
2026-03-13 09:40:00,0.4044844,10.0
2026-03-13 09:45:00,0.4040965,9.92
2026-03-13 09:50:00,0.40440682,9.84
2026-03-13 09:55:00,0.40440682,9.78
2026-03-13 10:00:00,0.4044844,9.7
2026-03-13 10:05:00,0.40456198,9.6
2026-03-13 10:10:00,0.40452319,9.54
2026-03-13 10:15:00,0.40471714,9.46
2026-03-13 10:20:00,0.40456198,9.4
2026-03-13 10:25:00,0.40440682,9.3
2026-03-13 10:30:00,0.40467835,9.24
2026-03-13 10:35:00,0.40456198,9.16
2026-03-13 10:40:00,0.40436803,9.1
2026-03-13 10:45:00,0.40479472,9.0
2026-03-13 10:50:00,0.40444561,8.94
2026-03-13 10:55:00,0.40452319,8.88
2026-03-13 11:00:00,0.40456198,8.8
2026-03-13 11:05:00,0.40491109,8.72
2026-03-13 11:10:00,0.40471714,8.68
2026-03-13 11:15:00,0.40471714,8.6
2026-03-13 11:20:00,0.40463956,8.54
2026-03-13 11:25:00,0.40475593,8.48
2026-03-13 11:30:00,0.4048723,8.4
2026-03-13 11:35:00,0.40483351,8.34
2026-03-13 11:40:00,0.40463956,8.3
2026-03-13 11:45:00,0.40491109,8.2
2026-03-13 11:50:00,0.40479472,8.16
2026-03-13 11:55:00,0.40460077,8.1
2026-03-13 12:00:00,0.40471714,8.0
2026-03-13 12:05:00,0.40510504,7.96
2026-03-13 12:10:00,0.40498867,7.9
2026-03-13 12:15:00,0.40494988,7.82
2026-03-13 12:20:00,0.40498867,7.78
2026-03-13 12:25:00,0.4048723,7.7
2026-03-13 12:30:00,0.40467835,7.64
2026-03-13 12:35:00,0.40475593,7.6
2026-03-13 12:40:00,0.40494988,7.5
2026-03-13 12:45:00,0.40452319,7.46
2026-03-13 12:50:00,0.40452319,7.4
2026-03-13 12:55:00,0.40494988,7.34
2026-03-13 13:00:00,0.40467835,7.3
2026-03-13 13:05:00,0.40518262,7.22
2026-03-13 13:10:00,0.40514383,7.2
2026-03-13 13:15:00,0.40467835,7.12
2026-03-13 13:20:00,0.40475593,7.08
2026-03-13 13:25:00,0.40498867,7.0
2026-03-13 13:30:00,0.40514383,6.98
2026-03-13 13:35:00,0.40475593,6.9
2026-03-13 13:40:00,0.40506625,6.86
2026-03-13 13:45:00,0.40471714,6.8
2026-03-13 13:50:00,0.40498867,6.78
2026-03-13 13:55:00,0.40491109,6.7
2026-03-13 14:00:00,0.40522141,6.66
2026-03-13 14:05:00,0.40514383,6.6
2026-03-13 14:10:00,0.4048723,6.58
2026-03-13 14:15:00,0.40514383,6.5
2026-03-13 14:20:00,0.40518262,6.48
2026-03-13 14:25:00,0.40502746,6.4
2026-03-13 14:30:00,0.4052602,6.4
2026-03-13 14:35:00,0.40541536,6.3
2026-03-13 14:40:00,0.40514383,6.3
2026-03-13 14:45:00,0.40506625,6.22
